user_id,signup,kyc_completed,first_trade,repeat_trade,trade_type,signup_date,trade_date
1272,1,0,0,0,,2024-04-21,
1273,1,0,0,0,,2024-05-06,
1274,1,1,0,0,,2024-01-21,
1275,1,1,1,1,derivatives,2024-05-26,2024-05-31
1276,1,1,1,1,spot,2024-03-29,2024-04-10
1277,1,1,1,1,derivatives,2024-02-16,2024-02-17
1278,1,0,0,0,,2024-05-29,
1279,1,1,0,0,,2024-06-09,
1280,1,1,1,1,spot,2024-06-08,2024-06-20
1281,1,1,0,0,,2024-03-25,
1282,1,1,0,0,,2024-06-15,
1283,1,1,1,1,derivatives,2024-05-07,2024-05-13
1284,1,1,1,0,spot,2024-03-12,2024-03-18
1285,1,1,0,0,,2024-02-11,
1286,1,1,0,0,,2024-01-09,
1287,1,1,0,0,,2024-01-25,
1288,1,1,1,1,spot,2024-01-02,2024-01-05
1289,1,1,1,1,spot,2024-01-19,2024-01-22
1290,1,1,0,0,,2024-01-20,
1291,1,1,0,0,,2024-03-10,
1292,1,1,1,1,derivatives,2024-01-17,2024-01-20
1293,1,1,0,0,,2024-05-03,
1294,1,1,0,0,,2024-03-29,
1295,1,0,0,0,,2024-04-03,
1296,1,1,0,0,,2024-03-24,
1297,1,1,1,1,spot,2024-05-10,2024-05-13
1298,1,1,0,0,,2024-03-27,
1299,1,1,0,0,,2024-02-20,
1300,1,1,1,1,spot,2024-03-22,2024-03-29
1301,1,1,0,0,,2024-06-02,
1302,1,0,0,0,,2024-01-08,
1303,1,1,1,0,derivatives,2024-06-13,2024-06-23
1304,1,1,0,0,,2024-04-30,
1305,1,1,0,0,,2024-06-03,
1306,1,0,0,0,,2024-06-21,
1307,1,1,0,0,,2024-01-04,
1308,1,0,0,0,,2024-03-26,
1309,1,1,0,0,,2024-05-07,
1310,1,0,0,0,,2024-04-19,
1311,1,1,1,1,spot,2024-04-08,2024-04-19
1312,1,0,0,0,,2024-02-06,
1313,1,1,1,0,spot,2024-03-11,2024-03-13
1314,1,0,0,0,,2024-02-02,
1315,1,1,0,0,,2024-01-31,
1316,1,1,1,1,spot,2024-05-04,2024-05-14
1317,1,1,0,0,,2024-01-12,
1318,1,0,0,0,,2024-01-11,
1319,1,1,1,1,spot,2024-03-28,2024-04-10
1320,1,1,1,0,derivatives,2024-03-12,2024-03-22
1321,1,1,0,0,,2024-02-01,
1322,1,1,0,0,,2024-02-26,
1323,1,0,0,0,,2024-06-14,
1324,1,1,1,0,derivatives,2024-03-26,2024-03-28
1325,1,0,0,0,,2024-01-19,
1326,1,1,1,0,spot,2024-04-25,2024-04-28
1327,1,1,1,1,derivatives,2024-01-14,2024-01-24
1328,1,0,0,0,,2024-02-02,
1329,1,1,0,0,,2024-01-10,
1330,1,1,1,1,spot,2024-03-20,2024-04-01
1331,1,1,1,1,spot,2024-03-04,2024-03-11
1332,1,1,1,1,spot,2024-03-08,2024-03-11
1333,1,1,0,0,,2024-04-01,
1334,1,0,0,0,,2024-05-04,
1335,1,0,0,0,,2024-06-19,
1336,1,1,1,0,spot,2024-03-20,2024-03-27
1337,1,1,1,1,spot,2024-02-28,2024-03-08
1338,1,1,1,0,derivatives,2024-06-28,2024-07-09
1339,1,1,1,0,derivatives,2024-04-06,2024-04-16
1340,1,1,1,1,spot,2024-01-19,2024-01-31
1341,1,1,1,0,spot,2024-05-28,2024-06-08
1342,1,1,1,0,derivatives,2024-01-22,2024-01-26
1343,1,0,0,0,,2024-01-09,
1344,1,0,0,0,,2024-01-09,
1345,1,0,0,0,,2024-01-27,
1346,1,1,1,1,derivatives,2024-01-17,2024-01-24
1347,1,1,0,0,,2024-06-20,
1348,1,1,0,0,,2024-02-14,
1349,1,0,0,0,,2024-01-08,
1350,1,1,0,0,,2024-05-25,
1351,1,0,0,0,,2024-05-04,
1352,1,1,0,0,,2024-05-02,
1353,1,1,1,1,derivatives,2024-02-02,2024-02-11
1354,1,0,0,0,,2024-01-01,
1355,1,1,0,0,,2024-01-06,
1356,1,0,0,0,,2024-02-10,
1357,1,0,0,0,,2024-01-05,
1358,1,1,0,0,,2024-03-20,
1359,1,1,1,0,spot,2024-01-18,2024-01-26
1360,1,1,1,1,derivatives,2024-06-25,2024-07-03
1361,1,0,0,0,,2024-03-22,
1362,1,1,0,0,,2024-03-05,
1363,1,1,1,1,spot,2024-03-23,2024-04-01
1364,1,1,0,0,,2024-05-15,
1365,1,0,0,0,,2024-05-10,
1366,1,1,1,0,spot,2024-01-25,2024-01-30
1367,1,1,0,0,,2024-03-09,
1368,1,0,0,0,,2024-06-16,
1369,1,1,0,0,,2024-03-22,
1370,1,1,1,1,spot,2024-06-26,2024-07-01
1371,1,0,0,0,,2024-04-26,
1372,1,1,1,1,spot,2024-04-04,2024-04-07
1373,1,0,0,0,,2024-02-02,
1374,1,1,1,0,spot,2024-04-20,2024-04-25
1375,1,1,1,1,spot,2024-05-25,2024-06-02
1376,1,0,0,0,,2024-05-04,
1377,1,1,1,0,spot,2024-01-16,2024-01-28
1378,1,1,0,0,,2024-03-20,
1379,1,1,0,0,,2024-02-07,
1380,1,1,1,1,derivatives,2024-06-17,2024-06-22
1381,1,1,0,0,,2024-05-14,
1382,1,1,0,0,,2024-03-18,
1383,1,0,0,0,,2024-03-03,
1384,1,1,0,0,,2024-04-21,
1385,1,1,0,0,,2024-03-29,
1386,1,1,1,1,spot,2024-06-08,2024-06-12
1387,1,0,0,0,,2024-02-07,
1388,1,1,1,0,spot,2024-05-29,2024-06-06
1389,1,0,0,0,,2024-05-23,
1390,1,1,1,0,spot,2024-02-21,2024-02-28
1391,1,1,0,0,,2024-01-29,
1392,1,1,1,0,derivatives,2024-05-23,2024-05-29
1393,1,1,1,0,spot,2024-03-16,2024-03-21
1394,1,1,0,0,,2024-05-24,
1395,1,1,1,0,spot,2024-03-04,2024-03-09
1396,1,0,0,0,,2024-03-31,
1397,1,1,1,1,spot,2024-03-29,2024-04-11
1398,1,1,1,1,derivatives,2024-01-13,2024-01-23
1399,1,1,0,0,,2024-03-12,
1400,1,1,1,0,derivatives,2024-01-05,2024-01-07
1401,1,1,0,0,,2024-01-12,
1402,1,1,0,0,,2024-06-17,
1403,1,1,1,0,spot,2024-01-03,2024-01-16
1404,1,0,0,0,,2024-02-02,
1405,1,1,1,1,spot,2024-04-30,2024-05-04
1406,1,1,1,0,derivatives,2024-02-19,2024-02-27
1407,1,0,0,0,,2024-05-16,
1408,1,0,0,0,,2024-06-26,
1409,1,1,0,0,,2024-01-29,
1410,1,0,0,0,,2024-02-08,
1411,1,1,0,0,,2024-03-31,
1412,1,1,0,0,,2024-04-09,
1413,1,1,0,0,,2024-06-21,
1414,1,1,0,0,,2024-01-17,
1415,1,1,1,1,spot,2024-02-25,2024-03-04
1416,1,0,0,0,,2024-02-15,
1417,1,1,0,0,,2024-03-07,
1418,1,1,1,1,spot,2024-05-21,2024-06-01
1419,1,1,0,0,,2024-03-07,
1420,1,0,0,0,,2024-01-23,
1421,1,1,1,1,spot,2024-04-03,2024-04-04
1422,1,1,1,1,spot,2024-05-30,2024-06-01
1423,1,1,1,0,spot,2024-06-03,2024-06-08
1424,1,1,0,0,,2024-02-23,
1425,1,0,0,0,,2024-05-17,
1426,1,0,0,0,,2024-03-17,
1427,1,1,1,0,spot,2024-01-16,2024-01-25
1428,1,0,0,0,,2024-02-10,
1429,1,1,1,0,spot,2024-04-07,2024-04-17
1430,1,0,0,0,,2024-05-07,
1431,1,1,1,0,derivatives,2024-03-01,2024-03-12
1432,1,1,1,1,spot,2024-03-26,2024-04-07
1433,1,1,1,0,derivatives,2024-04-27,2024-05-10
1434,1,1,0,0,,2024-04-09,
1435,1,1,1,0,spot,2024-02-18,2024-02-29
1436,1,1,0,0,,2024-06-28,
1437,1,1,0,0,,2024-01-02,
1438,1,1,1,0,spot,2024-04-29,2024-05-06
1439,1,1,1,1,spot,2024-06-26,2024-07-06
1440,1,1,1,0,derivatives,2024-05-02,2024-05-07
1441,1,0,0,0,,2024-03-26,
1442,1,1,0,0,,2024-06-19,
1443,1,1,0,0,,2024-03-17,
1444,1,1,1,0,derivatives,2024-05-15,2024-05-16
1445,1,0,0,0,,2024-02-28,
1446,1,1,1,1,spot,2024-01-12,2024-01-18
1447,1,1,1,1,derivatives,2024-01-04,2024-01-16
1448,1,0,0,0,,2024-04-26,
1449,1,0,0,0,,2024-04-04,
1450,1,1,0,0,,2024-05-04,
1451,1,1,0,0,,2024-02-10,
1452,1,1,1,1,spot,2024-05-02,2024-05-10
1453,1,0,0,0,,2024-01-07,
1454,1,1,0,0,,2024-03-09,
1455,1,1,1,0,derivatives,2024-03-09,2024-03-16
1456,1,0,0,0,,2024-03-21,
1457,1,1,0,0,,2024-01-30,
1458,1,1,1,1,derivatives,2024-03-13,2024-03-15
1459,1,1,1,0,derivatives,2024-01-06,2024-01-18
1460,1,1,1,0,spot,2024-03-29,2024-04-03
1461,1,1,0,0,,2024-05-26,
1462,1,1,0,0,,2024-03-06,
1463,1,1,1,1,spot,2024-01-10,2024-01-21
1464,1,1,1,1,spot,2024-05-23,2024-05-27
1465,1,0,0,0,,2024-02-06,
1466,1,1,1,1,spot,2024-03-17,2024-03-26
1467,1,0,0,0,,2024-03-17,
1468,1,1,1,0,spot,2024-02-01,2024-02-11
1469,1,0,0,0,,2024-02-16,
1470,1,0,0,0,,2024-04-19,
1471,1,1,0,0,,2024-06-19,
1472,1,0,0,0,,2024-04-29,
1473,1,0,0,0,,2024-06-12,
1474,1,1,1,0,spot,2024-06-02,2024-06-03
1475,1,1,1,1,spot,2024-01-10,2024-01-22
1476,1,1,1,1,spot,2024-06-07,2024-06-13
1477,1,0,0,0,,2024-04-06,
1478,1,0,0,0,,2024-06-05,
1479,1,0,0,0,,2024-01-05,
1480,1,1,0,0,,2024-03-17,
1481,1,0,0,0,,2024-01-01,
1482,1,1,1,1,spot,2024-05-10,2024-05-13
1483,1,1,0,0,,2024-03-07,
1484,1,1,1,0,spot,2024-06-11,2024-06-22
1485,1,1,1,0,derivatives,2024-01-15,2024-01-24
1486,1,1,1,0,spot,2024-04-02,2024-04-07
1487,1,1,0,0,,2024-01-30,
1488,1,1,0,0,,2024-04-12,
1489,1,1,0,0,,2024-03-22,
1490,1,1,0,0,,2024-03-15,
1491,1,1,0,0,,2024-06-19,
1492,1,1,1,0,spot,2024-02-29,2024-03-13
1493,1,1,1,0,derivatives,2024-02-09,2024-02-15
1494,1,1,1,1,spot,2024-06-05,2024-06-16
1495,1,1,1,1,spot,2024-03-14,2024-03-23
1496,1,1,0,0,,2024-04-30,
1497,1,1,1,0,spot,2024-05-26,2024-06-04
1498,1,1,1,0,spot,2024-01-03,2024-01-11
1499,1,1,0,0,,2024-02-05,
1500,1,0,0,0,,2024-02-12,
1501,1,1,0,0,,2024-05-22,
1502,1,1,1,1,derivatives,2024-06-17,2024-06-26
1503,1,1,1,1,spot,2024-04-24,2024-04-28
1504,1,1,0,0,,2024-04-18,
1505,1,1,1,1,spot,2024-03-30,2024-04-05
1506,1,1,1,1,spot,2024-06-12,2024-06-17
1507,1,1,1,1,spot,2024-03-24,2024-03-29
1508,1,1,0,0,,2024-03-17,
1509,1,1,1,1,derivatives,2024-06-09,2024-06-13
1510,1,0,0,0,,2024-01-05,
1511,1,0,0,0,,2024-03-18,
1512,1,1,0,0,,2024-03-31,
1513,1,0,0,0,,2024-03-27,
1514,1,1,1,0,spot,2024-01-14,2024-01-16
1515,1,1,1,1,spot,2024-04-13,2024-04-25
1516,1,1,1,0,spot,2024-03-23,2024-03-29
1517,1,1,0,0,,2024-06-23,
1518,1,0,0,0,,2024-02-23,
1519,1,1,0,0,,2024-05-11,
1520,1,0,0,0,,2024-04-04,
1521,1,1,0,0,,2024-01-09,
1522,1,0,0,0,,2024-02-22,
1523,1,1,0,0,,2024-03-17,
1524,1,1,0,0,,2024-02-29,
1525,1,1,0,0,,2024-02-15,
1526,1,1,0,0,,2024-02-23,
1527,1,1,1,0,spot,2024-03-14,2024-03-23
1528,1,1,1,1,spot,2024-04-21,2024-05-03
1529,1,0,0,0,,2024-04-04,
1530,1,1,0,0,,2024-06-13,
1531,1,1,0,0,,2024-01-23,
1532,1,1,1,1,derivatives,2024-01-27,2024-01-28
1533,1,1,0,0,,2024-03-10,
1534,1,1,0,0,,2024-04-18,
1535,1,1,0,0,,2024-03-17,
1536,1,1,0,0,,2024-06-27,
1537,1,1,0,0,,2024-02-19,
1538,1,1,0,0,,2024-05-03,
1539,1,1,1,1,derivatives,2024-01-19,2024-01-26
1540,1,1,0,0,,2024-01-01,
1541,1,1,0,0,,2024-02-09,
1542,1,1,1,0,derivatives,2024-06-08,2024-06-14
1543,1,1,0,0,,2024-01-22,
1544,1,1,0,0,,2024-04-21,
1545,1,0,0,0,,2024-02-09,
1546,1,1,0,0,,2024-02-07,
1547,1,0,0,0,,2024-02-17,
1548,1,1,0,0,,2024-03-15,
1549,1,1,0,0,,2024-06-27,
1550,1,1,1,1,derivatives,2024-04-16,2024-04-19
1551,1,0,0,0,,2024-01-08,
1552,1,1,0,0,,2024-03-26,
1553,1,0,0,0,,2024-03-08,
1554,1,0,0,0,,2024-03-15,
1555,1,1,0,0,,2024-05-16,
1556,1,1,1,0,spot,2024-03-30,2024-03-31
1557,1,1,0,0,,2024-05-09,
1558,1,1,0,0,,2024-03-20,
1559,1,0,0,0,,2024-04-04,
1560,1,0,0,0,,2024-03-10,
1561,1,1,0,0,,2024-03-30,
1562,1,1,1,0,spot,2024-02-28,2024-03-12
1563,1,0,0,0,,2024-05-26,
1564,1,1,0,0,,2024-01-28,
1565,1,0,0,0,,2024-03-12,
1566,1,1,1,1,derivatives,2024-01-14,2024-01-18
1567,1,1,1,0,derivatives,2024-01-24,2024-02-02
1568,1,1,1,0,derivatives,2024-04-21,2024-04-23
1569,1,1,1,0,spot,2024-02-13,2024-02-16
1570,1,1,1,0,spot,2024-02-25,2024-02-27
1571,1,1,0,0,,2024-04-29,
1572,1,1,0,0,,2024-06-27,
1573,1,0,0,0,,2024-02-01,
1574,1,0,0,0,,2024-06-26,
1575,1,1,1,0,derivatives,2024-06-17,2024-06-19
1576,1,1,0,0,,2024-01-25,
1577,1,1,0,0,,2024-04-25,
1578,1,1,0,0,,2024-03-06,
1579,1,1,1,0,derivatives,2024-02-11,2024-02-21
1580,1,1,0,0,,2024-06-12,
1581,1,1,0,0,,2024-03-16,
1582,1,1,1,1,derivatives,2024-05-16,2024-05-27
1583,1,1,0,0,,2024-06-12,
1584,1,1,1,0,spot,2024-02-07,2024-02-18
1585,1,0,0,0,,2024-06-09,
1586,1,1,0,0,,2024-06-18,
1587,1,1,0,0,,2024-03-01,
1588,1,1,1,1,spot,2024-06-22,2024-06-30
1589,1,1,0,0,,2024-03-29,
1590,1,1,0,0,,2024-01-18,
1591,1,1,1,1,spot,2024-03-10,2024-03-13
1592,1,0,0,0,,2024-03-22,
1593,1,1,1,1,derivatives,2024-04-25,2024-05-02
1594,1,1,1,0,spot,2024-03-20,2024-03-28
1595,1,0,0,0,,2024-01-15,
1596,1,1,1,1,spot,2024-06-24,2024-06-27
1597,1,1,0,0,,2024-01-13,
1598,1,1,1,0,derivatives,2024-04-28,2024-04-30
1599,1,1,0,0,,2024-02-12,
1600,1,0,0,0,,2024-02-26,
1601,1,1,0,0,,2024-01-17,
1602,1,1,1,1,spot,2024-06-26,2024-07-09
1603,1,1,0,0,,2024-02-01,
1604,1,1,0,0,,2024-05-29,
1605,1,1,0,0,,2024-02-24,
1606,1,1,0,0,,2024-01-13,
1607,1,1,1,0,derivatives,2024-02-16,2024-02-29
1608,1,0,0,0,,2024-03-27,
1609,1,1,1,1,spot,2024-03-02,2024-03-10
1610,1,1,1,1,derivatives,2024-01-29,2024-02-01
1611,1,0,0,0,,2024-01-22,
1612,1,1,0,0,,2024-03-05,
1613,1,1,0,0,,2024-01-29,
1614,1,1,1,1,spot,2024-02-17,2024-02-24
1615,1,1,0,0,,2024-01-05,
1616,1,1,0,0,,2024-06-11,
1617,1,0,0,0,,2024-04-10,
1618,1,1,1,1,derivatives,2024-03-11,2024-03-23
1619,1,1,1,0,derivatives,2024-06-22,2024-06-23
1620,1,0,0,0,,2024-06-11,
1621,1,1,1,1,spot,2024-06-21,2024-07-03
1622,1,1,0,0,,2024-05-20,
1623,1,1,0,0,,2024-05-17,
1624,1,0,0,0,,2024-03-06,
1625,1,1,0,0,,2024-03-12,
1626,1,1,0,0,,2024-01-25,
1627,1,1,0,0,,2024-06-20,
1628,1,1,1,1,spot,2024-02-29,2024-03-06
1629,1,1,1,1,spot,2024-06-23,2024-07-05
1630,1,1,1,1,spot,2024-02-09,2024-02-21
1631,1,0,0,0,,2024-01-07,
1632,1,1,0,0,,2024-06-22,
1633,1,1,0,0,,2024-05-30,
1634,1,0,0,0,,2024-02-15,
1635,1,0,0,0,,2024-03-26,
1636,1,1,0,0,,2024-05-20,
1637,1,1,1,0,derivatives,2024-01-21,2024-02-03
1638,1,1,0,0,,2024-01-01,
1639,1,0,0,0,,2024-05-02,
1640,1,0,0,0,,2024-05-26,
1641,1,1,0,0,,2024-05-04,
1642,1,0,0,0,,2024-02-02,
1643,1,1,0,0,,2024-01-04,
1644,1,1,0,0,,2024-01-03,
1645,1,1,1,0,spot,2024-03-31,2024-04-09
1646,1,0,0,0,,2024-02-21,
1647,1,1,0,0,,2024-01-28,
1648,1,0,0,0,,2024-03-10,
1649,1,0,0,0,,2024-02-26,
1650,1,1,1,0,spot,2024-04-17,2024-04-29
1651,1,1,1,0,spot,2024-05-23,2024-05-26
1652,1,1,0,0,,2024-01-24,
1653,1,1,1,1,derivatives,2024-06-17,2024-06-24
1654,1,1,0,0,,2024-03-17,
1655,1,1,0,0,,2024-06-23,
1656,1,0,0,0,,2024-03-16,
1657,1,1,0,0,,2024-03-09,
1658,1,1,0,0,,2024-04-10,
1659,1,1,1,0,derivatives,2024-06-07,2024-06-20
1660,1,1,1,0,spot,2024-04-01,2024-04-07
1661,1,1,0,0,,2024-04-01,
1662,1,1,0,0,,2024-01-30,
1663,1,0,0,0,,2024-01-18,
1664,1,1,0,0,,2024-02-13,
1665,1,0,0,0,,2024-06-03,
1666,1,0,0,0,,2024-04-08,
1667,1,1,1,0,spot,2024-06-02,2024-06-10
1668,1,0,0,0,,2024-04-30,
1669,1,1,0,0,,2024-04-24,
1670,1,0,0,0,,2024-02-29,
1671,1,1,0,0,,2024-05-25,
1672,1,0,0,0,,2024-02-25,
1673,1,0,0,0,,2024-01-31,
1674,1,0,0,0,,2024-04-10,
1675,1,0,0,0,,2024-02-28,
1676,1,1,0,0,,2024-05-03,
1677,1,1,0,0,,2024-05-09,
1678,1,1,0,0,,2024-04-06,
1679,1,1,1,0,spot,2024-06-15,2024-06-18
1680,1,1,0,0,,2024-04-16,
1681,1,1,1,1,spot,2024-01-18,2024-01-21
1682,1,0,0,0,,2024-05-24,
1683,1,1,1,0,spot,2024-06-15,2024-06-19
1684,1,0,0,0,,2024-03-11,
1685,1,1,1,1,spot,2024-04-15,2024-04-18
1686,1,0,0,0,,2024-02-23,
1687,1,0,0,0,,2024-04-03,
1688,1,1,0,0,,2024-03-16,
1689,1,1,0,0,,2024-02-04,
1690,1,0,0,0,,2024-01-11,
1691,1,1,1,1,spot,2024-03-01,2024-03-10
1692,1,1,0,0,,2024-02-13,
1693,1,1,1,0,spot,2024-04-30,2024-05-11
1694,1,1,0,0,,2024-03-08,
1695,1,1,0,0,,2024-01-25,
1696,1,1,0,0,,2024-06-24,
1697,1,1,1,1,spot,2024-06-08,2024-06-12
1698,1,1,1,1,spot,2024-03-24,2024-03-30
1699,1,0,0,0,,2024-04-23,
1700,1,1,0,0,,2024-05-11,
1701,1,0,0,0,,2024-06-14,
1702,1,1,1,1,spot,2024-06-23,2024-07-01
1703,1,1,0,0,,2024-01-01,
1704,1,1,1,1,derivatives,2024-05-10,2024-05-21
1705,1,1,1,0,derivatives,2024-03-26,2024-04-08
1706,1,1,1,1,spot,2024-03-02,2024-03-10
1707,1,1,1,0,spot,2024-03-04,2024-03-09
1708,1,1,0,0,,2024-05-24,
1709,1,1,0,0,,2024-05-05,
1710,1,1,1,0,derivatives,2024-04-14,2024-04-19
1711,1,1,0,0,,2024-03-02,
1712,1,1,1,0,derivatives,2024-02-04,2024-02-10
1713,1,0,0,0,,2024-01-13,
1714,1,1,1,0,spot,2024-06-11,2024-06-21
1715,1,1,1,0,spot,2024-02-12,2024-02-19
1716,1,0,0,0,,2024-05-09,
1717,1,1,0,0,,2024-04-20,
1718,1,1,0,0,,2024-05-07,
1719,1,0,0,0,,2024-02-20,
1720,1,1,0,0,,2024-05-23,
1721,1,1,0,0,,2024-05-25,
1722,1,1,1,1,spot,2024-05-14,2024-05-27
1723,1,1,1,0,spot,2024-02-14,2024-02-27
1724,1,1,0,0,,2024-06-12,
1725,1,1,0,0,,2024-06-17,
1726,1,1,1,0,spot,2024-02-11,2024-02-21
1727,1,1,0,0,,2024-05-14,
1728,1,0,0,0,,2024-01-15,
1729,1,0,0,0,,2024-02-29,
1730,1,1,1,0,spot,2024-02-09,2024-02-16
1731,1,1,0,0,,2024-06-13,
1732,1,1,1,1,spot,2024-04-21,2024-05-04
1733,1,1,0,0,,2024-03-17,
1734,1,1,0,0,,2024-04-14,
1735,1,1,0,0,,2024-04-16,
1736,1,0,0,0,,2024-05-01,
1737,1,1,1,0,spot,2024-03-20,2024-03-24
1738,1,1,1,1,spot,2024-05-04,2024-05-10
1739,1,1,1,1,spot,2024-06-20,2024-06-27
1740,1,1,1,1,spot,2024-05-13,2024-05-18
1741,1,0,0,0,,2024-02-01,
1742,1,0,0,0,,2024-04-17,
1743,1,0,0,0,,2024-04-23,
1744,1,1,0,0,,2024-05-25,
1745,1,1,0,0,,2024-03-08,
1746,1,1,0,0,,2024-05-06,
1747,1,1,1,0,spot,2024-05-14,2024-05-19
1748,1,1,0,0,,2024-04-23,
1749,1,0,0,0,,2024-01-08,
1750,1,1,1,0,spot,2024-03-04,2024-03-06
1751,1,1,1,1,derivatives,2024-05-14,2024-05-21
1752,1,1,1,0,spot,2024-02-10,2024-02-22
1753,1,1,0,0,,2024-02-09,
1754,1,1,1,0,derivatives,2024-01-03,2024-01-09
1755,1,0,0,0,,2024-05-24,
1756,1,0,0,0,,2024-04-19,
1757,1,0,0,0,,2024-04-23,
1758,1,1,0,0,,2024-04-21,
1759,1,1,0,0,,2024-06-28,
1760,1,1,1,1,derivatives,2024-05-29,2024-06-09
1761,1,1,0,0,,2024-01-04,
1762,1,0,0,0,,2024-05-13,
1763,1,1,0,0,,2024-06-14,
1764,1,1,0,0,,2024-01-26,
1765,1,1,0,0,,2024-05-18,
1766,1,1,0,0,,2024-01-17,
1767,1,0,0,0,,2024-04-01,
1768,1,1,0,0,,2024-01-31,
1769,1,1,0,0,,2024-06-11,
1770,1,1,0,0,,2024-05-23,
1771,1,1,0,0,,2024-04-16,
1772,1,0,0,0,,2024-05-25,
1773,1,0,0,0,,2024-04-20,
1774,1,0,0,0,,2024-04-10,
1775,1,0,0,0,,2024-04-21,
1776,1,1,1,1,spot,2024-03-02,2024-03-03
1777,1,1,1,0,spot,2024-04-21,2024-04-25
1778,1,1,1,1,spot,2024-06-03,2024-06-06
1779,1,1,1,0,derivatives,2024-06-11,2024-06-23
1780,1,0,0,0,,2024-04-25,
1781,1,1,0,0,,2024-06-21,
1782,1,0,0,0,,2024-02-04,
1783,1,1,0,0,,2024-01-28,
1784,1,1,1,1,derivatives,2024-04-12,2024-04-15
1785,1,1,1,1,derivatives,2024-05-04,2024-05-11
1786,1,0,0,0,,2024-04-11,
1787,1,1,1,1,spot,2024-05-16,2024-05-27
1788,1,1,0,0,,2024-05-22,
1789,1,1,0,0,,2024-01-21,
1790,1,1,1,1,spot,2024-02-21,2024-03-04
1791,1,1,0,0,,2024-06-11,
1792,1,0,0,0,,2024-04-06,
1793,1,1,1,0,spot,2024-02-20,2024-03-01
1794,1,1,1,0,spot,2024-03-23,2024-03-27
1795,1,1,0,0,,2024-02-24,
1796,1,1,1,0,spot,2024-03-17,2024-03-29
1797,1,1,0,0,,2024-05-06,
1798,1,1,0,0,,2024-06-20,
1799,1,1,0,0,,2024-04-02,
1800,1,1,1,1,spot,2024-03-28,2024-04-05
1801,1,0,0,0,,2024-03-20,
1802,1,0,0,0,,2024-06-01,
1803,1,1,1,1,derivatives,2024-04-01,2024-04-12
1804,1,1,1,0,spot,2024-02-16,2024-02-25
1805,1,1,0,0,,2024-02-07,
1806,1,0,0,0,,2024-05-18,
1807,1,1,0,0,,2024-01-15,
1808,1,1,0,0,,2024-01-01,
1809,1,1,0,0,,2024-05-14,
1810,1,1,0,0,,2024-01-01,
1811,1,1,1,1,spot,2024-02-18,2024-02-21
1812,1,0,0,0,,2024-04-05,
1813,1,1,0,0,,2024-06-05,
1814,1,1,1,1,spot,2024-01-26,2024-01-31
1815,1,1,0,0,,2024-03-27,
1816,1,0,0,0,,2024-06-21,
1817,1,1,0,0,,2024-04-02,
1818,1,0,0,0,,2024-04-11,
1819,1,1,1,0,derivatives,2024-03-11,2024-03-15
1820,1,1,0,0,,2024-05-19,
1821,1,1,0,0,,2024-04-04,
1822,1,1,0,0,,2024-06-08,
1823,1,1,1,0,derivatives,2024-04-27,2024-05-09
1824,1,0,0,0,,2024-05-27,
1825,1,1,0,0,,2024-04-28,
1826,1,1,0,0,,2024-02-20,
1827,1,1,0,0,,2024-03-21,
1828,1,0,0,0,,2024-02-05,
1829,1,0,0,0,,2024-03-07,
1830,1,1,0,0,,2024-05-08,
1831,1,0,0,0,,2024-04-23,
1832,1,1,1,1,spot,2024-06-03,2024-06-13
1833,1,1,1,0,spot,2024-04-20,2024-04-26
1834,1,0,0,0,,2024-06-16,
1835,1,0,0,0,,2024-05-21,
1836,1,1,0,0,,2024-04-09,
1837,1,1,1,0,spot,2024-04-18,2024-04-29
1838,1,1,0,0,,2024-04-29,
1839,1,0,0,0,,2024-03-19,
1840,1,1,1,0,derivatives,2024-05-13,2024-05-23
1841,1,1,0,0,,2024-06-09,
1842,1,1,0,0,,2024-01-19,
1843,1,1,0,0,,2024-05-06,
1844,1,1,0,0,,2024-01-29,
1845,1,0,0,0,,2024-01-24,
1846,1,1,1,1,spot,2024-05-30,2024-06-03
1847,1,1,1,1,spot,2024-01-10,2024-01-18
1848,1,1,1,0,spot,2024-04-14,2024-04-17
1849,1,0,0,0,,2024-06-17,
1850,1,1,0,0,,2024-06-25,
1851,1,1,0,0,,2024-05-24,
1852,1,0,0,0,,2024-06-21,
1853,1,0,0,0,,2024-06-06,
1854,1,0,0,0,,2024-06-20,
1855,1,0,0,0,,2024-02-24,
1856,1,1,0,0,,2024-05-26,
1857,1,0,0,0,,2024-06-05,
1858,1,1,1,1,spot,2024-01-02,2024-01-13
1859,1,0,0,0,,2024-06-12,
1860,1,0,0,0,,2024-05-26,
1861,1,0,0,0,,2024-05-14,
1862,1,1,1,1,derivatives,2024-06-02,2024-06-07
1863,1,1,0,0,,2024-04-20,
1864,1,1,0,0,,2024-02-07,
1865,1,0,0,0,,2024-05-10,
1866,1,0,0,0,,2024-04-11,
1867,1,1,0,0,,2024-04-04,
1868,1,1,1,1,spot,2024-04-01,2024-04-14
1869,1,1,1,0,spot,2024-03-11,2024-03-12
1870,1,0,0,0,,2024-06-19,
1871,1,0,0,0,,2024-01-24,
1872,1,1,0,0,,2024-06-15,
1873,1,1,0,0,,2024-03-08,
1874,1,0,0,0,,2024-05-07,
1875,1,0,0,0,,2024-04-02,
1876,1,1,0,0,,2024-02-13,
1877,1,1,0,0,,2024-05-12,
1878,1,1,1,0,spot,2024-02-24,2024-03-08
1879,1,1,1,1,spot,2024-06-06,2024-06-12
